"VanillaC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_013.tcf]","Time (h)","V 2 [VanillaC4_013]","V 3 [VanillaC4_013]","V 4 [VanillaC4_013]","V 5 [VanillaC4_013]","V 6 [VanillaC4_013]","V 7 [VanillaC4_013]","V 8 [VanillaC4_013]","V 9 [VanillaC4_013]","V 10 [VanillaC4_013]","V 11 [VanillaC4_013]","V 12 [VanillaC4_013]","V 13 [VanillaC4_013]","V 14 [VanillaC4_013]","V 15 [VanillaC4_013]","V 16 [VanillaC4_013]","V  1 [VanillaC4_013]"
         155,        1.283333,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4510,          1.4252,          1.3900,          1.4249
         156,        1.291667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         157,        1.300000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         158,        1.308333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         159,        1.316667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0690,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         160,        1.325000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2270,          1.4509,          1.4253,          1.3900,          1.4248
         161,        1.333333,          1.4486,          1.0690,          1.4021,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         162,        1.341667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4248
         163,        1.350000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         164,        1.358333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         165,        1.366667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         166,        1.375000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         167,        1.383333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         168,        1.391667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         169,        1.400000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4508,          1.4252,          1.3900,          1.4249
         170,        1.408333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         171,        1.416667,          1.4486,          1.0689,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         172,        1.425000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         173,        1.433333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         174,        1.441667,          1.4486,          1.0689,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4249
         175,        1.450000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         176,        1.458333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3900,          1.4248
         177,        1.466667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3899,          1.4248
         178,        1.475000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         179,        1.483333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         180,        1.491667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         181,        1.500000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         182,        1.508333,          1.4485,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3899,          1.4248
         183,        1.516667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         184,        1.525000,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4508,          1.4252,          1.3899,          1.4249
         185,        1.533333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         186,        1.541667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         187,        1.550000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         188,        1.558333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3899,          1.4249
         189,        1.566667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         190,        1.575000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4252,          1.3901,          1.4248
         191,        1.583333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         192,        1.591667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         193,        1.600000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         194,        1.608333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         195,        1.616667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3899,          1.4248
         196,        1.625000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3899,          1.4248
         197,        1.633333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         198,        1.641667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4249
         199,        1.650000,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         200,        1.658333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         201,        1.666667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3899,          1.4248
         202,        1.675000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4249
         203,        1.683333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         204,        1.691667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         205,        1.700000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0200,          1.2270,          1.4509,          1.4252,          1.3900,          1.4248
         206,        1.708333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3898,          1.4249
         207,        1.716667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         208,        1.725000,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         209,        1.733333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         210,        1.741667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         211,        1.750000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4252,          1.3900,          1.4248
         212,        1.758333,          1.4486,          1.0690,          1.4019,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         213,        1.766667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1130,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         214,        1.775000,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4508,          1.4253,          1.3900,          1.4248
         215,        1.783333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2270,          1.4509,          1.4252,          1.3899,          1.4248
         216,        1.791667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         217,        1.800000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3899,          1.4248
         218,        1.808333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         219,        1.816667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1932,          1.2293,          1.0201,          1.2270,          1.4509,          1.4253,          1.3901,          1.4249
         220,        1.825000,          1.4486,          1.0690,          1.4021,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3902,          1.4249
         221,        1.833333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4247
         222,        1.841667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         223,        1.850000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         224,        1.858333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4248
         225,        1.866667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3898,          1.4248
         226,        1.875000,          1.4486,          1.0689,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         227,        1.883333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         228,        1.891667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4248
         229,        1.900000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4508,          1.4252,          1.3900,          1.4248
         230,        1.908333,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         231,        1.916667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1130,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         232,        1.925000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4248
         233,        1.933333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0202,          1.2269,          1.4509,          1.4253,          1.3898,          1.4249
         234,        1.941667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2270,          1.4508,          1.4251,          1.3899,          1.4248
         235,        1.950000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3898,          1.4249
         236,        1.958333,          1.4485,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3905,          1.4249
         237,        1.966667,          1.4485,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4254,          1.3901,          1.4249
         238,        1.975000,          1.4485,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4249
         239,        1.983333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1932,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         240,        1.991667,          1.4484,          1.0690,          1.4019,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4508,          1.4255,          1.3856,          1.4249
         241,        2.000000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3910,          1.4248
         242,        2.008333,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3902,          1.4248
         243,        2.016667,          1.4486,          1.0690,          1.4019,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4255,          1.3920,          1.4246
         244,        2.025000,          1.4487,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2270,          1.4510,          1.4252,          1.3918,          1.4248
         245,        2.033333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3907,          1.4249
         246,        2.041667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3903,          1.4249
         247,        2.050000,          1.4483,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3984,          1.4249
         248,        2.058333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4260,          1.3906,          1.4249
         249,        2.066667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4510,          1.4254,          1.3892,          1.4249
         250,        2.075000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2270,          1.4512,          1.4254,          1.3897,          1.4249
         251,        2.083333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2271,          1.4510,          1.4252,          1.3899,          1.4249
         252,        2.091667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         253,        2.100000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0202,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         254,        2.108333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1130,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4248
         255,        2.116667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         256,        2.125000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         257,        2.133333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3900,          1.4248
         258,        2.141667,          1.4486,          1.0690,          1.4019,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         259,        2.150000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4252,          1.3900,          1.4249
         260,        2.158333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         261,        2.166667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         262,        2.175000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         263,        2.183333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3900,          1.4249
         264,        2.191667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         265,        2.200000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         266,        2.208333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         267,        2.216667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         268,        2.225000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3899,          1.4249
         269,        2.233333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4249
         270,        2.241667,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4510,          1.4252,          1.3899,          1.4248
         271,        2.250000,          1.4486,          1.0690,          1.4020,          1.3862,          1.4291,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         272,        2.258333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1130,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         273,        2.266667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4510,          1.4252,          1.3901,          1.4249
         274,        2.275000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         275,        2.283333,          1.4486,          1.0690,          1.4020,          1.3862,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         276,        2.291667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0691,          1.1131,          1.1564,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4249
         277,        2.300000,          1.4486,          1.0690,          1.4019,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4248
         278,        2.308333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0690,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4252,          1.3899,          1.4249
         279,        2.316667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4253,          1.3901,          1.4249
         280,        2.325000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3901,          1.4249
         281,        2.333333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1563,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         282,        2.341667,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1131,          1.1564,          1.1933,          1.2293,          1.0201,          1.2269,          1.4509,          1.4252,          1.3900,          1.4248
         283,        2.350000,          1.4486,          1.0690,          1.4020,          1.3863,          1.4292,          1.0690,          1.1130,          1.1564,          1.1932,          1.2292,          1.0201,          1.2269,          1.4509,          1.4253,          1.3900,          1.4248
         284,        2.358333,          1.4486,          1.0690,          1.4020,          1.3863,          1.4291,          1.0691,          1.1131,          1.1563,          1.1933,          1.2292,          1.0201,          1.2270,          1.4509,          1.4253,          1.3900,          1.4248
